t,x,y,psi,delta,v,delta_dot
67, 513.239, -36.598, -0.570017, 0.0223529, 10, 0.00610284
67.05, 513.66, -36.8678, -0.565484, 0.0226605, 10, 0.0061532
67.1, 514.082, -37.1357, -0.560889, 0.0229706, 10, 0.00620212
67.15, 514.505, -37.4017, -0.556232, 0.0232831, 10, 0.00624949
67.2, 514.93, -37.6657, -0.551511, 0.0235979, 10, 0.00629521
67.25, 515.356, -37.9277, -0.546727, 0.0239148, 10, 0.00633919
67.3, 515.783, -38.1876, -0.54188, 0.0242339, 10, 0.00638131
67.35, 516.211, -38.4455, -0.536968, 0.024555, 10, 0.0064215
67.4, 516.641, -38.7013, -0.531991, 0.0248779, 10, 0.00645963
67.45, 517.072, -38.9549, -0.526949, 0.0252027, 10, 0.00649562
67.5, 517.504, -39.2063, -0.521843, 0.0255292, 10, 0.00652936
67.55, 517.938, -39.4556, -0.51667, 0.0258572, 10, 0.00656076
67.6, 518.372, -39.7026, -0.511431, 0.0261867, 10, 0.00658973
67.65, 518.808, -39.9473, -0.506127, 0.0265175, 10, 0.00661616
67.7, 519.246, -40.1897, -0.500755, 0.0268495, 10, 0.00663996
67.75, 519.684, -40.4297, -0.495318, 0.0271826, 10, 0.00666104
67.8, 520.124, -40.6674, -0.489813, 0.0275165, 10, 0.00667932
67.85, 520.565, -40.9026, -0.484241, 0.0278513, 10, 0.0066947
67.9, 521.008, -41.1354, -0.478602, 0.0281866, 10, 0.00670709
67.95, 521.452, -41.3656, -0.472896, 0.0285225, 10, 0.00671642
68, 521.897, -41.5934, -0.467123, 0.0288586, 10, 0.00672261
68.05, 522.343, -41.8185, -0.461282, 0.0291949, 10, 0.00672558
68.1, 522.791, -42.0411, -0.455374, 0.0295311, 10, 0.00672526
68.15, 523.24, -42.261, -0.449399, 0.0298672, 10, 0.00672157
68.2, 523.69, -42.4782, -0.443357, 0.0302029, 10, 0.00671446
68.25, 524.142, -42.6927, -0.437247, 0.0305381, 10, 0.00670386
68.3, 524.595, -42.9044, -0.431071, 0.0308726, 10, 0.00668972
68.35, 525.049, -43.1133, -0.424828, 0.0312062, 10, 0.00667198
68.4, 525.505, -43.3194, -0.418518, 0.0315387, 10, 0.00665059
68.45, 525.962, -43.5226, -0.412142, 0.03187, 10, 0.00662551
68.5, 526.42, -43.7229, -0.405699, 0.0321998, 10, 0.0065967
68.55, 526.879, -43.9202, -0.399191, 0.0325281, 10, 0.00656413
68.6, 527.34, -44.1146, -0.392618, 0.0328544, 10, 0.00652776
68.65, 527.802, -44.3059, -0.38598, 0.0331788, 10, 0.00648758
68.7, 528.265, -44.4941, -0.379277, 0.033501, 10, 0.00644356
68.75, 528.73, -44.6792, -0.372511, 0.0338208, 10, 0.0063957
68.8, 529.195, -44.8612, -0.36568, 0.034138, 10, 0.00634397
68.85, 529.662, -45.04, -0.358787, 0.0344524, 10, 0.00628839
68.9, 530.13, -45.2156, -0.351832, 0.0347638, 10, 0.00622895
68.95, 530.6, -45.3879, -0.344814, 0.0350721, 10, 0.00616566
69, 531.07, -45.5569, -0.337736, 0.0353771, 10, 0.00609854
69.05, 531.542, -45.7226, -0.330597, 0.0356784, 10, 0.00602759
69.1, 532.015, -45.8849, -0.323399, 0.0359761, 10, 0.00595286
69.15, 532.489, -46.0438, -0.316142, 0.0362698, 10, 0.00587436
69.2, 532.964, -46.1992, -0.308827, 0.0365594, 10, 0.00579213
69.25, 533.441, -46.3512, -0.301454, 0.0368447, 10, 0.00570621
69.3, 533.918, -46.4996, -0.294026, 0.0371255, 10, 0.00561664
69.35, 534.397, -46.6445, -0.286542, 0.0374017, 10, 0.00552348
69.4, 534.876, -46.7859, -0.279004, 0.0376731, 10, 0.00542678
69.45, 535.357, -46.9236, -0.271412, 0.0379394, 10, 0.00532659
69.5, 535.839, -47.0576, -0.263768, 0.0382005, 10, 0.00522299
69.55, 536.321, -47.188, -0.256073, 0.0384563, 10, 0.00511604
69.6, 536.805, -47.3146, -0.248328, 0.0387066, 10, 0.00500581
69.65, 537.29, -47.4375, -0.240534, 0.0389512, 10, 0.00489238
69.7, 537.775, -47.5566, -0.232692, 0.03919, 10, 0.00477583
69.75, 538.262, -47.6719, -0.224803, 0.0394229, 10, 0.00465624
69.8, 538.749, -47.7834, -0.216869, 0.0396495, 10, 0.00453371
69.85, 539.238, -47.891, -0.208891, 0.03987, 10, 0.00440832
69.9, 539.727, -47.9946, -0.20087, 0.040084, 10, 0.00428017
69.95, 540.217, -48.0944, -0.192807, 0.0402914, 10, 0.00414936
70, 540.707, -48.1902, -0.184704, 0.0404922, 10, 0.00401598
70.05, 541.199, -48.282, -0.176563, 0.0406862, 10, 0.00388014
70.1, 541.691, -48.3699, -0.168383, 0.0408733, 10, 0.00374195
70.15, 542.184, -48.4537, -0.160168, 0.0410534, 10, 0.0036015
70.2, 542.678, -48.5334, -0.151918, 0.0412264, 10, 0.00345892
70.25, 543.172, -48.6091, -0.143635, 0.0413921, 10, 0.00331432
70.3, 543.667, -48.6806, -0.13532, 0.0415505, 10, 0.00316779
70.35, 544.162, -48.7481, -0.126975, 0.0417014, 10, 0.00301947
70.4, 544.658, -48.8114, -0.118601, 0.0418449, 10, 0.00286946
70.45, 545.155, -48.8706, -0.1102, 0.0419808, 10, 0.00271788
70.5, 545.652, -48.9256, -0.101773, 0.042109, 10, 0.00256484
70.55, 546.149, -48.9764, -0.0933223, 0.0422296, 10, 0.00241047
70.6, 546.647, -49.0229, -0.0848488, 0.0423423, 10, 0.00225488
70.65, 547.145, -49.0653, -0.0763542, 0.0424472, 10, 0.00209819
70.7, 547.644, -49.1035, -0.0678403, 0.0425442, 10, 0.0019405
